epoch,step_in_epoch,global_step,train_loss,lr
1,90,90,0.6064574122428894,5e-05
1,91,91,0.6002657413482666,5e-05
1,92,92,0.6242415904998779,5e-05
1,93,93,0.7112735509872437,5e-05
1,94,94,0.5898736715316772,5e-05
1,95,95,0.6524933576583862,5e-05
1,96,96,0.7460258603096008,5e-05
1,97,97,0.7647130489349365,5e-05
1,98,98,0.7136653661727905,5e-05
1,99,99,0.5913917422294617,5e-05
1,100,100,0.6936248540878296,5e-05
1,101,101,0.6761406064033508,5e-05
1,102,102,0.5849234461784363,5e-05
1,103,103,0.6674677729606628,5e-05
1,104,104,0.7288718223571777,5e-05
1,105,105,0.7482374906539917,5e-05
1,106,106,0.6742295026779175,5e-05
1,107,107,0.6090382933616638,5e-05
1,108,108,0.6715900897979736,5e-05
1,109,109,0.6048794388771057,5e-05
1,110,110,0.598194420337677,5e-05
1,111,111,0.6548265218734741,5e-05
1,112,112,0.6208804845809937,5e-05
1,113,113,0.6396927833557129,5e-05
1,114,114,0.6157774925231934,5e-05
1,115,115,0.5896755456924438,5e-05
1,116,116,0.7302082777023315,5e-05
1,117,117,0.5764161944389343,5e-05
2,1,118,0.5918465852737427,4.546415361640501e-05
2,2,119,0.5575555562973022,4.546415361640501e-05
2,3,120,0.649407148361206,4.546415361640501e-05
2,4,121,0.6621962785720825,4.546415361640501e-05
2,5,122,0.6587600111961365,4.546415361640501e-05
2,6,123,0.589640736579895,4.546415361640501e-05
2,7,124,0.7032815217971802,4.546415361640501e-05
2,8,125,0.7079094648361206,4.546415361640501e-05
2,9,126,0.6615355610847473,4.546415361640501e-05
2,10,127,0.6069854497909546,4.546415361640501e-05
2,11,128,0.6042042970657349,4.546415361640501e-05
2,12,129,0.5877958536148071,4.546415361640501e-05
2,13,130,0.6254462599754333,4.546415361640501e-05
2,14,131,0.6315280199050903,4.546415361640501e-05
2,15,132,0.7153388857841492,4.546415361640501e-05
2,16,133,0.630601704120636,4.546415361640501e-05
2,17,134,0.6852155327796936,4.546415361640501e-05
2,18,135,0.8169345855712891,4.546415361640501e-05
2,19,136,0.6083081364631653,4.546415361640501e-05
2,20,137,0.6082409024238586,4.546415361640501e-05
2,21,138,0.6846327185630798,4.546415361640501e-05
2,22,139,0.6188034415245056,4.546415361640501e-05
2,23,140,0.5787492394447327,4.546415361640501e-05
2,24,141,0.5703890323638916,4.546415361640501e-05
2,25,142,0.6723506450653076,4.546415361640501e-05
2,26,143,0.6192337870597839,4.546415361640501e-05
2,27,144,0.6037377715110779,4.546415361640501e-05
2,28,145,0.6307742595672607,4.546415361640501e-05
2,29,146,0.6290596723556519,4.546415361640501e-05
2,30,147,0.5651525259017944,4.546415361640501e-05
2,31,148,0.5978931784629822,4.546415361640501e-05
2,32,149,0.5749894976615906,4.546415361640501e-05
2,33,150,0.6107897758483887,4.546415361640501e-05
2,34,151,0.5884441137313843,4.546415361640501e-05
2,35,152,0.5830957293510437,4.546415361640501e-05
2,36,153,0.5265737771987915,4.546415361640501e-05
2,37,154,0.7203164100646973,4.546415361640501e-05
2,38,155,0.5739771127700806,4.546415361640501e-05
2,39,156,0.6507847309112549,4.546415361640501e-05
2,40,157,0.6399134397506714,4.546415361640501e-05
2,41,158,0.5920983552932739,4.546415361640501e-05
2,42,159,0.5880718231201172,4.546415361640501e-05
2,43,160,0.5213649272918701,4.546415361640501e-05
2,44,161,0.5911195874214172,4.546415361640501e-05
2,45,162,0.6533610820770264,4.546415361640501e-05
2,46,163,0.6039676666259766,4.546415361640501e-05
2,47,164,0.5885728597640991,4.546415361640501e-05
2,48,165,0.614938497543335,4.546415361640501e-05
2,49,166,0.5217552781105042,4.546415361640501e-05
2,50,167,0.5649568438529968,4.546415361640501e-05
2,51,168,0.6187173128128052,4.546415361640501e-05
2,52,169,0.5755518078804016,4.546415361640501e-05
2,53,170,0.5967695116996765,4.546415361640501e-05
2,54,171,0.5748400688171387,4.546415361640501e-05
2,55,172,0.5653285384178162,4.546415361640501e-05
2,56,173,0.5771994590759277,4.546415361640501e-05
2,57,174,0.5658916234970093,4.546415361640501e-05
2,58,175,0.5689957141876221,4.546415361640501e-05
2,59,176,0.6353974342346191,4.546415361640501e-05
2,60,177,0.6315902471542358,4.546415361640501e-05
2,61,178,0.5142859816551208,4.546415361640501e-05
2,62,179,0.6455953121185303,4.546415361640501e-05
2,63,180,0.7176027297973633,4.546415361640501e-05
2,64,181,0.5261223316192627,4.546415361640501e-05
2,65,182,0.7190472483634949,4.546415361640501e-05
2,66,183,0.6164001226425171,4.546415361640501e-05
2,67,184,0.6984212398529053,4.546415361640501e-05
2,68,185,0.5875915288925171,4.546415361640501e-05
2,69,186,0.5891824960708618,4.546415361640501e-05
2,70,187,0.587212085723877,4.546415361640501e-05
2,71,188,0.6569096446037292,4.546415361640501e-05
2,72,189,0.6866590976715088,4.546415361640501e-05
2,73,190,0.6127814054489136,4.546415361640501e-05
2,74,191,0.5736411213874817,4.546415361640501e-05
2,75,192,0.5763267874717712,4.546415361640501e-05
2,76,193,0.5751804709434509,4.546415361640501e-05
2,77,194,0.5672168731689453,4.546415361640501e-05
2,78,195,0.6412220001220703,4.546415361640501e-05
2,79,196,0.6084970235824585,4.546415361640501e-05
2,80,197,0.5480166077613831,4.546415361640501e-05
2,81,198,0.5471859574317932,4.546415361640501e-05
2,82,199,0.5673825740814209,4.546415361640501e-05
2,83,200,0.5186771154403687,4.546415361640501e-05
2,84,201,0.5176289677619934,4.546415361640501e-05
2,85,202,0.5516412258148193,4.546415361640501e-05
2,86,203,0.5146331191062927,4.546415361640501e-05
2,87,204,0.5512585639953613,4.546415361640501e-05
2,88,205,0.6181456446647644,4.546415361640501e-05
2,89,206,0.5572618246078491,4.546415361640501e-05
2,90,207,0.697150468826294,4.546415361640501e-05
2,91,208,0.6328187584877014,4.546415361640501e-05
2,92,209,0.5911749601364136,4.546415361640501e-05
2,93,210,0.5711863040924072,4.546415361640501e-05
2,94,211,0.5568603873252869,4.546415361640501e-05
2,95,212,0.5605906248092651,4.546415361640501e-05
2,96,213,0.5841770172119141,4.546415361640501e-05
2,97,214,0.5004757642745972,4.546415361640501e-05
2,98,215,0.5805026292800903,4.546415361640501e-05
2,99,216,0.6007505059242249,4.546415361640501e-05
2,100,217,0.6013908386230469,4.546415361640501e-05
2,101,218,0.5021646022796631,4.546415361640501e-05
2,102,219,0.5414924621582031,4.546415361640501e-05
2,103,220,0.5970443487167358,4.546415361640501e-05
2,104,221,0.6450749039649963,4.546415361640501e-05
2,105,222,0.611861526966095,4.546415361640501e-05
2,106,223,0.5802261829376221,4.546415361640501e-05
2,107,224,0.6418328285217285,4.546415361640501e-05
2,108,225,0.6224092841148376,4.546415361640501e-05
2,109,226,0.6400648355484009,4.546415361640501e-05
2,110,227,0.5348936319351196,4.546415361640501e-05
2,111,228,0.5822107791900635,4.546415361640501e-05
2,112,229,0.5861081480979919,4.546415361640501e-05
2,113,230,0.5602664947509766,4.546415361640501e-05
2,114,231,0.5499914884567261,4.546415361640501e-05
2,115,232,0.5293005704879761,4.546415361640501e-05
2,116,233,0.6684828996658325,4.546415361640501e-05
2,117,234,0.5909843444824219,4.546415361640501e-05
3,1,235,0.598858118057251,3.3589153616405e-05
3,2,236,0.564476490020752,3.3589153616405e-05
3,3,237,0.5735626816749573,3.3589153616405e-05
3,4,238,0.5893057584762573,3.3589153616405e-05
3,5,239,0.55427485704422,3.3589153616405e-05
3,6,240,0.5649377107620239,3.3589153616405e-05
3,7,241,0.5448483228683472,3.3589153616405e-05
3,8,242,0.5419710874557495,3.3589153616405e-05
3,9,243,0.6081125140190125,3.3589153616405e-05
3,10,244,0.7073067426681519,3.3589153616405e-05
3,11,245,0.48032236099243164,3.3589153616405e-05
3,12,246,0.5368247032165527,3.3589153616405e-05
3,13,247,0.511257529258728,3.3589153616405e-05
3,14,248,0.5164129734039307,3.3589153616405e-05
3,15,249,0.49044254422187805,3.3589153616405e-05
3,16,250,0.581063449382782,3.3589153616405e-05
3,17,251,0.5302454829216003,3.3589153616405e-05
3,18,252,0.5698797106742859,3.3589153616405e-05
3,19,253,0.48798227310180664,3.3589153616405e-05
3,20,254,0.5201537609100342,3.3589153616405e-05
3,21,255,0.6284422278404236,3.3589153616405e-05
3,22,256,0.5203297734260559,3.3589153616405e-05
3,23,257,0.4589868187904358,3.3589153616405e-05
3,24,258,0.5325287580490112,3.3589153616405e-05
3,25,259,0.48169219493865967,3.3589153616405e-05
3,26,260,0.5252272486686707,3.3589153616405e-05
3,27,261,0.545939564704895,3.3589153616405e-05
3,28,262,0.5415321588516235,3.3589153616405e-05
3,29,263,0.49287039041519165,3.3589153616405e-05
3,30,264,0.4780358672142029,3.3589153616405e-05
3,31,265,0.45499879121780396,3.3589153616405e-05
3,32,266,0.5226442813873291,3.3589153616405e-05
3,33,267,0.5080457925796509,3.3589153616405e-05
3,34,268,0.49890977144241333,3.3589153616405e-05
3,35,269,0.5009104013442993,3.3589153616405e-05
3,36,270,0.5459176301956177,3.3589153616405e-05
3,37,271,0.5202005505561829,3.3589153616405e-05
3,38,272,0.521481990814209,3.3589153616405e-05
3,39,273,0.51483553647995,3.3589153616405e-05
3,40,274,0.5442185401916504,3.3589153616405e-05
3,41,275,0.4972992539405823,3.3589153616405e-05
3,42,276,0.459794282913208,3.3589153616405e-05
3,43,277,0.47035059332847595,3.3589153616405e-05
3,44,278,0.547064483165741,3.3589153616405e-05
3,45,279,0.5725610256195068,3.3589153616405e-05
3,46,280,0.5041282176971436,3.3589153616405e-05
3,47,281,0.5025529265403748,3.3589153616405e-05
3,48,282,0.5014976263046265,3.3589153616405e-05
3,49,283,0.5460125803947449,3.3589153616405e-05
3,50,284,0.5352223515510559,3.3589153616405e-05
3,51,285,0.5046684145927429,3.3589153616405e-05
3,52,286,0.5094326734542847,3.3589153616405e-05
3,53,287,0.5151165723800659,3.3589153616405e-05
3,54,288,0.5345954895019531,3.3589153616405e-05
3,55,289,0.5348964929580688,3.3589153616405e-05
3,56,290,0.4712587594985962,3.3589153616405e-05
3,57,291,0.5084390044212341,3.3589153616405e-05
3,58,292,0.5257953405380249,3.3589153616405e-05
3,59,293,0.5115190744400024,3.3589153616405e-05
3,60,294,0.45188915729522705,3.3589153616405e-05
3,61,295,0.44017332792282104,3.3589153616405e-05
3,62,296,0.5402054786682129,3.3589153616405e-05
3,63,297,0.5298928618431091,3.3589153616405e-05
3,64,298,0.49403268098831177,3.3589153616405e-05
3,65,299,0.48375558853149414,3.3589153616405e-05
3,66,300,0.5480667352676392,3.3589153616405e-05
3,67,301,0.5092248916625977,3.3589153616405e-05
3,68,302,0.5197316408157349,3.3589153616405e-05
3,69,303,0.46541962027549744,3.3589153616405e-05
3,70,304,0.4831332564353943,3.3589153616405e-05
3,71,305,0.4607090651988983,3.3589153616405e-05
3,72,306,0.5971033573150635,3.3589153616405e-05
3,73,307,0.5591131448745728,3.3589153616405e-05
3,74,308,0.5808118581771851,3.3589153616405e-05
3,75,309,0.4586676359176636,3.3589153616405e-05
3,76,310,0.4369969964027405,3.3589153616405e-05
3,77,311,0.4543086886405945,3.3589153616405e-05
3,78,312,0.5030272603034973,3.3589153616405e-05
3,79,313,0.45492783188819885,3.3589153616405e-05
3,80,314,0.48595306277275085,3.3589153616405e-05
3,81,315,0.473373681306839,3.3589153616405e-05
3,82,316,0.4804806709289551,3.3589153616405e-05
3,83,317,0.43977615237236023,3.3589153616405e-05
3,84,318,0.48181241750717163,3.3589153616405e-05
3,85,319,0.5046072006225586,3.3589153616405e-05
3,86,320,0.45293670892715454,3.3589153616405e-05
3,87,321,0.5477741956710815,3.3589153616405e-05
3,88,322,0.4447835683822632,3.3589153616405e-05
3,89,323,0.47143131494522095,3.3589153616405e-05
3,90,324,0.4540986120700836,3.3589153616405e-05
3,91,325,0.4670538902282715,3.3589153616405e-05
3,92,326,0.7054436802864075,3.3589153616405e-05
3,93,327,0.509274423122406,3.3589153616405e-05
3,94,328,0.4398699402809143,3.3589153616405e-05
3,95,329,0.4810512363910675,3.3589153616405e-05
3,96,330,0.5697749853134155,3.3589153616405e-05
3,97,331,0.4691740870475769,3.3589153616405e-05
3,98,332,0.4715573191642761,3.3589153616405e-05
3,99,333,0.4385644793510437,3.3589153616405e-05
3,100,334,0.4887371063232422,3.3589153616405e-05
3,101,335,0.47552382946014404,3.3589153616405e-05
3,102,336,0.6591037511825562,3.3589153616405e-05
3,103,337,0.5444650650024414,3.3589153616405e-05
3,104,338,0.4521058201789856,3.3589153616405e-05
3,105,339,0.5223057866096497,3.3589153616405e-05
3,106,340,0.5595542788505554,3.3589153616405e-05
3,107,341,0.5298302173614502,3.3589153616405e-05
3,108,342,0.5336034893989563,3.3589153616405e-05
3,109,343,0.49574413895606995,3.3589153616405e-05
3,110,344,0.4611225128173828,3.3589153616405e-05
3,111,345,0.464011013507843,3.3589153616405e-05
3,112,346,0.5582767724990845,3.3589153616405e-05
3,113,347,0.5174986124038696,3.3589153616405e-05
3,114,348,0.5248245000839233,3.3589153616405e-05
3,115,349,0.4729064702987671,3.3589153616405e-05
3,116,350,0.5849630236625671,3.3589153616405e-05
3,117,351,0.48421329259872437,3.3589153616405e-05
4,1,352,0.4639080762863159,1.8910846383595e-05
4,2,353,0.4773522615432739,1.8910846383595e-05
4,3,354,0.4652538597583771,1.8910846383595e-05
4,4,355,0.526270866394043,1.8910846383595e-05
4,5,356,0.478397011756897,1.8910846383595e-05
4,6,357,0.4147755205631256,1.8910846383595e-05
4,7,358,0.5112044811248779,1.8910846383595e-05
4,8,359,0.4520888030529022,1.8910846383595e-05
4,9,360,0.4654039740562439,1.8910846383595e-05
4,10,361,0.4240158796310425,1.8910846383595e-05
4,11,362,0.4569741487503052,1.8910846383595e-05
4,12,363,0.4650173783302307,1.8910846383595e-05
4,13,364,0.6388278603553772,1.8910846383595e-05
4,14,365,0.48578667640686035,1.8910846383595e-05
4,15,366,0.5505135655403137,1.8910846383595e-05
4,16,367,0.49365729093551636,1.8910846383595e-05
4,17,368,0.44074752926826477,1.8910846383595e-05
4,18,369,0.41617313027381897,1.8910846383595e-05
4,19,370,0.5109490156173706,1.8910846383595e-05
4,20,371,0.3606374263763428,1.8910846383595e-05
4,21,372,0.5351781845092773,1.8910846383595e-05
4,22,373,0.4585098326206207,1.8910846383595e-05
4,23,374,0.49758008122444153,1.8910846383595e-05
4,24,375,0.4512680172920227,1.8910846383595e-05
4,25,376,0.5071744918823242,1.8910846383595e-05
4,26,377,0.6224048137664795,1.8910846383595e-05
4,27,378,0.44124460220336914,1.8910846383595e-05
4,28,379,0.365532785654068,1.8910846383595e-05
4,29,380,0.5185508131980896,1.8910846383595e-05
4,30,381,0.45209282636642456,1.8910846383595e-05
4,31,382,0.46549296379089355,1.8910846383595e-05
4,32,383,0.4460926651954651,1.8910846383595e-05
4,33,384,0.4705912470817566,1.8910846383595e-05
4,34,385,0.42727410793304443,1.8910846383595e-05
4,35,386,0.4527984857559204,1.8910846383595e-05
4,36,387,0.48732367157936096,1.8910846383595e-05
4,37,388,0.4783434569835663,1.8910846383595e-05
4,38,389,0.4931071698665619,1.8910846383595e-05
4,39,390,0.4510878324508667,1.8910846383595e-05
4,40,391,0.4413853585720062,1.8910846383595e-05
4,41,392,0.5637069344520569,1.8910846383595e-05
4,42,393,0.41098353266716003,1.8910846383595e-05
4,43,394,0.45314157009124756,1.8910846383595e-05
4,44,395,0.43522149324417114,1.8910846383595e-05
4,45,396,0.4756661653518677,1.8910846383595e-05
4,46,397,0.38842272758483887,1.8910846383595e-05
4,47,398,0.3973211646080017,1.8910846383595e-05
4,48,399,0.37935492396354675,1.8910846383595e-05
4,49,400,0.5321457982063293,1.8910846383595e-05
4,50,401,0.5162785053253174,1.8910846383595e-05
4,51,402,0.4009462893009186,1.8910846383595e-05
4,52,403,0.5534594058990479,1.8910846383595e-05
4,53,404,0.45622333884239197,1.8910846383595e-05
4,54,405,0.48898613452911377,1.8910846383595e-05
4,55,406,0.4451618790626526,1.8910846383595e-05
4,56,407,0.4934329390525818,1.8910846383595e-05
4,57,408,0.42779505252838135,1.8910846383595e-05
4,58,409,0.43687742948532104,1.8910846383595e-05
4,59,410,0.4643423557281494,1.8910846383595e-05
4,60,411,0.42206233739852905,1.8910846383595e-05
4,61,412,0.419177770614624,1.8910846383595e-05
4,62,413,0.41096287965774536,1.8910846383595e-05
4,63,414,0.42617857456207275,1.8910846383595e-05
4,64,415,0.42632851004600525,1.8910846383595e-05
4,65,416,0.41043755412101746,1.8910846383595e-05
4,66,417,0.3733154237270355,1.8910846383595e-05
4,67,418,0.4497416913509369,1.8910846383595e-05
4,68,419,0.4623647630214691,1.8910846383595e-05
4,69,420,0.446352481842041,1.8910846383595e-05
4,70,421,0.4487331509590149,1.8910846383595e-05
4,71,422,0.4372174143791199,1.8910846383595e-05
4,72,423,0.4869094491004944,1.8910846383595e-05
4,73,424,0.4853436350822449,1.8910846383595e-05
4,74,425,0.4229949414730072,1.8910846383595e-05
4,75,426,0.4099763035774231,1.8910846383595e-05
4,76,427,0.44112855195999146,1.8910846383595e-05
4,77,428,0.4604387879371643,1.8910846383595e-05
4,78,429,0.47593170404434204,1.8910846383595e-05
4,79,430,0.375393271446228,1.8910846383595e-05
4,80,431,0.4032076597213745,1.8910846383595e-05
4,81,432,0.3911149501800537,1.8910846383595e-05
4,82,433,0.441825807094574,1.8910846383595e-05
4,83,434,0.48303651809692383,1.8910846383595e-05
4,84,435,0.5290803909301758,1.8910846383595e-05
4,85,436,0.4250680208206177,1.8910846383595e-05
4,86,437,0.39592093229293823,1.8910846383595e-05
4,87,438,0.4144836962223053,1.8910846383595e-05
4,88,439,0.40686744451522827,1.8910846383595e-05
4,89,440,0.43476468324661255,1.8910846383595e-05
4,90,441,0.4468514621257782,1.8910846383595e-05
4,91,442,0.4332617223262787,1.8910846383595e-05
4,92,443,0.4486008286476135,1.8910846383595e-05
4,93,444,0.41852620244026184,1.8910846383595e-05
4,94,445,0.4739571511745453,1.8910846383595e-05
4,95,446,0.5190908312797546,1.8910846383595e-05
4,96,447,0.5047157406806946,1.8910846383595e-05
4,97,448,0.4852539896965027,1.8910846383595e-05
4,98,449,0.5140235424041748,1.8910846383595e-05
4,99,450,0.37754735350608826,1.8910846383595e-05
4,100,451,0.513031005859375,1.8910846383595e-05
4,101,452,0.4596329927444458,1.8910846383595e-05
4,102,453,0.4146174490451813,1.8910846383595e-05
4,103,454,0.4288652539253235,1.8910846383595e-05
4,104,455,0.4413125514984131,1.8910846383595e-05
4,105,456,0.4227368235588074,1.8910846383595e-05
4,106,457,0.4162871241569519,1.8910846383595e-05
4,107,458,0.4888918399810791,1.8910846383595e-05
4,108,459,0.4812081456184387,1.8910846383595e-05
4,109,460,0.4317628741264343,1.8910846383595e-05
4,110,461,0.4239485263824463,1.8910846383595e-05
4,111,462,0.4806904196739197,1.8910846383595e-05
4,112,463,0.4603019654750824,1.8910846383595e-05
4,113,464,0.43038687109947205,1.8910846383595e-05
4,114,465,0.4078499972820282,1.8910846383595e-05
4,115,466,0.489776074886322,1.8910846383595e-05
4,116,467,0.4265223443508148,1.8910846383595e-05
4,117,468,0.4815382957458496,1.8910846383595e-05
5,1,469,0.7064312696456909,7.035846383595e-06
5,2,470,0.41501668095588684,7.035846383595e-06
5,3,471,0.43086278438568115,7.035846383595e-06
5,4,472,0.44131696224212646,7.035846383595e-06
5,5,473,0.4373120069503784,7.035846383595e-06
5,6,474,0.526791512966156,7.035846383595e-06
5,7,475,0.4710356891155243,7.035846383595e-06
5,8,476,0.49121177196502686,7.035846383595e-06
5,9,477,0.38696396350860596,7.035846383595e-06
5,10,478,0.3990786671638489,7.035846383595e-06
5,11,479,0.45511728525161743,7.035846383595e-06
5,12,480,0.38458091020584106,7.035846383595e-06
5,13,481,0.38457584381103516,7.035846383595e-06
5,14,482,0.42400527000427246,7.035846383595e-06
5,15,483,0.3872523903846741,7.035846383595e-06
5,16,484,0.40632951259613037,7.035846383595e-06
5,17,485,0.41377565264701843,7.035846383595e-06
5,18,486,0.4221350848674774,7.035846383595e-06
5,19,487,0.3921787738800049,7.035846383595e-06
5,20,488,0.414648175239563,7.035846383595e-06
5,21,489,0.36784762144088745,7.035846383595e-06
5,22,490,0.46881455183029175,7.035846383595e-06
5,23,491,0.42217227816581726,7.035846383595e-06
5,24,492,0.42494648694992065,7.035846383595e-06
5,25,493,0.4513380527496338,7.035846383595e-06
5,26,494,0.41023510694503784,7.035846383595e-06
5,27,495,0.3861643671989441,7.035846383595e-06
5,28,496,0.40940219163894653,7.035846383595e-06
5,29,497,0.45036420226097107,7.035846383595e-06
5,30,498,0.41215780377388,7.035846383595e-06
5,31,499,0.41209983825683594,7.035846383595e-06
5,32,500,0.4074421525001526,7.035846383595e-06
5,33,501,0.4849441349506378,7.035846383595e-06
5,34,502,0.40654081106185913,7.035846383595e-06
5,35,503,0.404003381729126,7.035846383595e-06
5,36,504,0.4509119987487793,7.035846383595e-06
5,37,505,0.4448286294937134,7.035846383595e-06
5,38,506,0.4138204753398895,7.035846383595e-06
5,39,507,0.4671590328216553,7.035846383595e-06
5,40,508,0.3716440498828888,7.035846383595e-06
5,41,509,0.4324797987937927,7.035846383595e-06
5,42,510,0.388102263212204,7.035846383595e-06
5,43,511,0.4113712012767792,7.035846383595e-06
5,44,512,0.4716112017631531,7.035846383595e-06
5,45,513,0.41662171483039856,7.035846383595e-06
5,46,514,0.45274800062179565,7.035846383595e-06
5,47,515,0.37745001912117004,7.035846383595e-06
5,48,516,0.3662470281124115,7.035846383595e-06
5,49,517,0.4993838667869568,7.035846383595e-06
5,50,518,0.39425739645957947,7.035846383595e-06
5,51,519,0.4869970679283142,7.035846383595e-06
5,52,520,0.39950796961784363,7.035846383595e-06
5,53,521,0.3687289357185364,7.035846383595e-06
5,54,522,0.4009462296962738,7.035846383595e-06
5,55,523,0.4356294572353363,7.035846383595e-06
5,56,524,0.44376760721206665,7.035846383595e-06
5,57,525,0.49029111862182617,7.035846383595e-06
5,58,526,0.41703248023986816,7.035846383595e-06
5,59,527,0.3669486343860626,7.035846383595e-06
5,60,528,0.39510050415992737,7.035846383595e-06
5,61,529,0.38364216685295105,7.035846383595e-06
5,62,530,0.4414278268814087,7.035846383595e-06
5,63,531,0.4323171079158783,7.035846383595e-06
5,64,532,0.39217591285705566,7.035846383595e-06
5,65,533,0.39786720275878906,7.035846383595e-06
5,66,534,0.4111979901790619,7.035846383595e-06
5,67,535,0.3933407664299011,7.035846383595e-06
5,68,536,0.3594793677330017,7.035846383595e-06
5,69,537,0.38193854689598083,7.035846383595e-06
5,70,538,0.42625683546066284,7.035846383595e-06
5,71,539,0.45499539375305176,7.035846383595e-06
5,72,540,0.4120121896266937,7.035846383595e-06
5,73,541,0.3734224736690521,7.035846383595e-06
5,74,542,0.36797553300857544,7.035846383595e-06
5,75,543,0.3944442868232727,7.035846383595e-06
5,76,544,0.4991835057735443,7.035846383595e-06
5,77,545,0.38625073432922363,7.035846383595e-06
5,78,546,0.427415668964386,7.035846383595e-06
5,79,547,0.3992682695388794,7.035846383595e-06
5,80,548,0.43152832984924316,7.035846383595e-06
5,81,549,0.40766799449920654,7.035846383595e-06
5,82,550,0.37010085582733154,7.035846383595e-06
5,83,551,0.3805212080478668,7.035846383595e-06
5,84,552,0.4538664221763611,7.035846383595e-06
5,85,553,0.39690178632736206,7.035846383595e-06
5,86,554,0.44349974393844604,7.035846383595e-06
5,87,555,0.35636577010154724,7.035846383595e-06
5,88,556,0.35934752225875854,7.035846383595e-06
5,89,557,0.4410788416862488,7.035846383595e-06
5,90,558,0.4620986878871918,7.035846383595e-06
5,91,559,0.3791978359222412,7.035846383595e-06
5,92,560,0.44146984815597534,7.035846383595e-06
5,93,561,0.45249783992767334,7.035846383595e-06
5,94,562,0.3680115044116974,7.035846383595e-06
5,95,563,0.4295499324798584,7.035846383595e-06
5,96,564,0.3957831859588623,7.035846383595e-06
5,97,565,0.4023820161819458,7.035846383595e-06
5,98,566,0.38346871733665466,7.035846383595e-06
5,99,567,0.41721534729003906,7.035846383595e-06
5,100,568,0.41948235034942627,7.035846383595e-06
5,101,569,0.38497835397720337,7.035846383595e-06
